1,10,2,3,4,5,6,7,8,9,game_id,home_away
arrob001,,barnt001,vottj001,peraj003,suare001,cozaz001,duvaa001,hamib001,sches001,CIN201704130,home
nelsj004,,pinam001,thame001,villj001,shawt001,arcio002,braur002,broxk001,santd002,CIN201704130,away
felds001,,turns002,vottj001,peraj003,suare001,cozaz001,duvaa001,hamib001,kivlp001,CIN201704140,home
milot001,,pinam001,thame001,villj001,shawt001,arcio002,braur002,broxk001,santd002,CIN201704140,away
finnb001,,barnt001,vottj001,peraj003,suare001,cozaz001,genns001,hamib001,sches001,CIN201704150,home
daviz001,,bandj001,thame001,villj001,pereh001,arcio002,braur002,broxk001,santd002,CIN201704150,away
romas001,,barnt001,vottj001,alcaa001,suare001,cozaz001,duvaa001,hamib001,sches001,CIN201704160,home
peraw001,,pinam001,thame001,frann001,shawt001,arcio002,braur002,nieuk001,pereh001,CIN201704160,away
arrob001,,barnt001,vottj001,peraj003,genns001,cozaz001,duvaa001,hamib001,sches001,CIN201704180,home
gausk001,,castw002,davic003,schoj001,machm001,hardj003,smits002,jonea003,trumm001,CIN201704180,away
garra001,,barnt001,vottj001,peraj003,suare001,cozaz001,duvaa001,hamib001,sches001,CIN201704190,home
jimeu001,,castw002,davic003,schoj001,machm001,hardj003,manct001,jonea003,trumm001,CIN201704190,away
felds001,,turns002,vottj001,peraj003,suare001,cozaz001,duvaa001,hamib001,sches001,CIN201704200,home
milew001,,josec002,davic003,schoj001,machm001,hardj003,kim-h001,jonea003,trumm001,CIN201704200,away
adlet001,,barnt001,vottj001,peraj003,suare001,cozaz001,duvaa001,hamib001,sches001,CIN201704210,home
lestj001,,contw001,rizza001,baezj001,bryak001,russa002,schwk001,almoa002,heywj001,CIN201704210,away
reedc002,,barnt001,vottj001,peraj003,suare001,cozaz001,duvaa001,sches001,genns001,CIN201704220,home
arrij001,,contw001,rizza001,baezj001,bryak001,russa002,schwk001,almoa002,heywj001,CIN201704220,away
arrob001,,barnt001,vottj001,genns001,suare001,peraj003,kivlp001,hamib001,sches001,CIN201704230,home
lackj001,,montm001,rizza001,zobrb001,bryak001,russa002,schwk001,jay-j001,heywj001,CIN201704230,away
garra001,,barnt001,vottj001,peraj003,genns001,cozaz001,duvaa001,hamib001,sches001,CIN201705010,home
coleg001,,stewc001,bellj005,gossp001,harrj002,mercj002,polag001,mccua001,osunj001,CIN201705010,away
felds001,,mesod001,vottj001,peraj003,suare001,cozaz001,duvaa001,hamib001,sches001,CIN201705020,home
glast001,,diaze005,bellj005,hansa001,harrj002,mercj002,osunj001,mccua001,jasoj001,CIN201705020,away
davir004,,mesod001,vottj001,peraj003,suare001,cozaz001,duvaa001,hamib001,sches001,CIN201705030,home
tailj001,,diaze005,bellj005,ngoeg001,harrj002,mercj002,polag001,mccua001,jasoj001,CIN201705030,away
adlet001,,barnt001,vottj001,alcaa001,suare001,peraj003,duvaa001,hamib001,sches001,CIN201705040,home
novai001,,cervf001,bellj005,hansa001,harrj002,ngoeg001,polag001,mccua001,jasoj001,CIN201705040,away
arrob001,,mesod001,vottj001,peraj003,suare001,cozaz001,duvaa001,hamib001,sches001,CIN201705050,home
cainm001,,poseb001,morsm001,panij002,arroc001,nunee002,beltb001,herng001,pench001,CIN201705050,away
garra001,,mesod001,vottj001,peraj003,suare001,cozaz001,duvaa001,hamib001,kivlp001,CIN201705060,home
blact002,,poseb001,beltb001,tomlk001,arroc001,nunee002,ruggj001,herng001,pench001,CIN201705060,away
felds001,,barnt001,vottj001,peraj003,suare001,cozaz001,genns001,hamib001,sches001,CIN201705070,home
cuetj001,,poseb001,beltb001,panij002,gillc001,arroc001,nunee002,herng001,pench001,CIN201705070,away
davir004,,barnt001,vottj001,peraj003,suare001,cozaz001,duvaa001,hamib001,sches001,CIN201705080,home
tanam001,,sancg002,hollm001,torrr001,headc001,gregd001,gardb001,ellsj001,hicka001,CIN201705080,away
adlet001,,mesod001,vottj001,peraj003,suare001,cozaz001,duvaa001,hamib001,sches001,CIN201705090,home
sabac001,,sancg002,cartc002,casts001,torrr001,gregd001,gardb001,ellsj001,judga001,CIN201705090,away
bonil001,,barnt001,vottj001,peraj003,suare001,cozaz001,duvaa001,hamib001,kivlp001,CIN201705190,home
andet002,,woltt001,reynm001,lemad001,arenn001,amara001,desmi001,blacc001,gonzc001,CIN201705190,away
adlet001,,mesod001,vottj001,peraj003,suare001,cozaz001,duvaa001,hamib001,sches001,CIN201705200,home
senza001,,woltt001,reynm001,lemad001,arenn001,amara001,desmi001,blacc001,gonzc001,CIN201705200,away
arrob001,,mesod001,vottj001,alcaa001,suare001,peraj003,duvaa001,hamib001,sches001,CIN201705210,home
freek001,,hanir001,reynm001,lemad001,arenn001,valap001,desmi001,blacc001,gonzc001,CIN201705210,away
felds001,,barnt001,vottj001,peraj003,suare001,cozaz001,duvaa001,hamib001,sches001,CIN201705220,home
tomlj001,,gomey001,encae001,kipnj001,ramij003,lindf001,branm003,chisl001,santc002,CIN201705220,away
garra001,,mesod001,vottj001,peraj003,genns001,cozaz001,duvaa001,hamib001,sches001,CIN201705230,home
carrc003,,gomey001,encae001,kipnj001,ramij003,lindf001,branm003,robed003,santc002,CIN201705230,away
arrob001,,barnt001,vottj001,peraj003,suare001,cozaz001,duvaa001,hamib001,sches001,CIN201706020,home
foltm001,,flowt001,adamm002,philb001,garca004,swand001,kempm001,incie001,markn001,CIN201706020,away
felds001,,mesod001,vottj001,peraj003,suare001,cozaz001,duvaa001,hamib001,sches001,CIN201706030,home
dickr001,,suzuk001,adamm002,philb001,garca004,swand001,kempm001,incie001,markn001,CIN201706030,away
garra001,,barnt001,vottj001,peraj003,suare001,cozaz001,duvaa001,alcaa001,genns001,CIN201706040,home
tehej001,,flowt001,adamm002,camaj001,garca004,swand001,kempm001,incie001,santd001,CIN201706040,away
wojca001,,mesod001,vottj001,peraj003,suare001,cozaz001,duvaa001,hamib001,genns001,CIN201706050,home
martc006,,moliy001,carpm002,dejop001,gyorj001,diaza003,phamt001,fowld001,piscs001,CIN201706050,away
adlet001,,barnt001,vottj001,peraj003,suare001,cozaz001,genns001,hamib001,kivlp001,CIN201706060,home
waina001,,moliy001,carpm002,garcg002,gyorj001,dejop001,phamt001,fowld001,piscs001,CIN201706060,away
arrob001,,mesod001,vottj001,genns001,suare001,cozaz001,duvaa001,hamib001,sches001,CIN201706070,home
lynnl001,,fryee001,carpm002,dejop001,gyorj001,diaza003,martj008,phamt001,piscs001,CIN201706070,away
felds001,,barnt001,vottj001,peraj003,genns001,cozaz001,duvaa001,hamib001,sches001,CIN201706080,home
leakm001,,moliy001,carpm002,dejop001,gyorj001,diaza003,phamt001,fowld001,piscs001,CIN201706080,away
adlet001,,mesod001,vottj001,peraj003,suare001,cozaz001,duvaa001,hamib001,sches001,CIN201706160,home
wooda002,,grany001,bellc002,utlec001,turnj001,seagc001,taylc001,pedej001,puigy001,CIN201706160,away
wojca001,,mesod001,vottj001,peraj003,suare001,cozaz001,duvaa001,hamib001,sches001,CIN201706170,home
ryu-h001,,grany001,bellc002,utlec001,forsl001,seagc001,taylc001,pedej001,puigy001,CIN201706170,away
arrob001,,barnt001,vottj001,genns001,suare001,alcaa001,duvaa001,hamib001,sches001,CIN201706180,home
maedk001,,barna001,bellc002,forsl001,turnj001,seagc001,herne001,pedej001,puigy001,CIN201706180,away
adlet001,,mesod001,vottj001,genns001,suare001,peraj003,duvaa001,hamib001,sches001,CIN201706270,home
guerj003,,pinam001,thame001,sogae001,shawt001,arcio002,braur002,broxk001,santd002,CIN201706270,away
castl003,,barnt001,vottj001,genns001,suare001,peraj003,duvaa001,hamib001,sches001,CIN201706280,home
andec001,,vogts001,thame001,sogae001,shawt001,arcio002,braur002,broxk001,pereh001,CIN201706280,away
bailh001,,mesod001,vottj001,genns001,suare001,peraj003,duvaa001,hamib001,alcaa001,CIN201706290,home
nelsj004,,pinam001,aguij001,villj001,shawt001,arcio002,braur002,pereh001,santd002,CIN201706290,away
felds001,,barnt001,vottj001,peraj003,suare001,cozaz001,duvaa001,hamib001,sches001,CIN201706300,home
montm002,,carav001,rizza001,happi001,baezj001,russa002,contw001,almoa002,jay-j001,CIN201706300,away
stepj002,,barnt001,vottj001,genns001,suare001,peraj003,duvaa001,hamib001,sches001,CIN201707010,home
butle001,,contw001,rizza001,baezj001,bryak001,russa002,jay-j001,almoa002,happi001,CIN201707010,away
adlet001,,mesod001,vottj001,genns001,suare001,cozaz001,duvaa001,hamib001,sches001,CIN201707020,home
arrij001,,contw001,rizza001,baezj001,bryak001,russa002,jay-j001,happi001,zobrb001,CIN201707020,away
adlet001,,barnt001,vottj001,peraj003,suare001,cozaz001,duvaa001,hamib001,sches001,CIN201707140,home
gonzg003,,wietm001,zimmr001,drews001,renda001,difow001,heisc001,goodb001,harpb003,CIN201707140,away
castl003,,barnt001,vottj001,genns001,suare001,cozaz001,duvaa001,hamib001,sches001,CIN201707150,home
schem001,,wietm001,zimmr001,murpd006,renda001,drews001,rabur001,goodb001,harpb003,CIN201707150,away
bailh001,,barnt001,vottj001,genns001,suare001,peraj003,duvaa001,hamib001,winkj002,CIN201707160,home
roart001,,lobaj001,linda001,murpd006,renda001,difow001,heisc001,goodb001,harpb003,CIN201707160,away
felds001,,barnt001,vottj001,peraj003,suare001,cozaz001,duvaa001,sches001,genns001,CIN201707170,home
stras001,,wietm001,zimmr001,murpd006,renda001,drews001,rabur001,goodb001,harpb003,CIN201707170,away
romas001,,turns002,vottj001,peraj003,suare001,cozaz001,duvaa001,hamib001,sches001,CIN201707180,home
ray-r002,,herrc001,goldp001,drurb001,lambj001,owinc001,descd001,polla001,perad001,CIN201707180,away
adlet001,,barnt001,vottj001,genns001,suare001,cozaz001,duvaa001,hamib001,sches001,CIN201707190,home
greiz001,,mathj001,goldp001,drurb001,lambj001,owinc001,perad001,polla001,martj006,CIN201707190,away
castl003,,mesod001,vottj001,genns001,suare001,peraj003,duvaa001,hamib001,sches001,CIN201707200,home
corbp001,,iannc001,goldp001,owinc001,lambj001,martk001,descd001,blang001,herrc001,CIN201707200,away
bailh001,,barnt001,vottj001,genns001,suare001,cozaz001,duvaa001,hamib001,sches001,CIN201707210,home
urenj001,,realj001,bourj002,gordd002,dietd001,rojam002,ozunm001,yelic001,stanm004,CIN201707210,away
stepr002,,mesod001,vottj001,genns001,suare001,cozaz001,duvaa001,hamib001,kivlp001,CIN201707220,home
ograc001,,realj001,bourj002,gordd002,dietd001,rojam002,ozunm001,yelic001,stanm004,CIN201707220,away
romas001,,barnt001,vottj001,genns001,suare001,cozaz001,duvaa001,hamib001,sches001,CIN201707230,home
koeht001,,ellia001,bourj002,gordd002,dietd001,rojam002,suzui001,yelic001,stanm004,CIN201707230,away
wojca001,,barnt001,vottj001,genns001,suare001,peraj003,duvaa001,hamib001,winkj002,CIN201708040,home
leakm001,,kellc002,carpm002,wongk001,garcg002,dejop001,gricr001,phamt001,piscs001,CIN201708040,away
castl003,,mesod001,vottj001,genns001,suare001,peraj003,duvaa001,hamib001,winkj002,CIN201708050,home
lynnl001,,moliy001,carpm002,wongk001,gyorj001,dejop001,martj008,phamt001,piscs001,CIN201708050,away
bailh001,,barnt001,vottj001,genns001,suare001,cozaz001,duvaa001,hamib001,winkj002,CIN201708060,home
waina001,,moliy001,carpm002,wongk001,garcg002,dejop001,martj008,phamt001,gricr001,CIN201708060,away
adlet001,,barnt001,vottj001,genns001,suare001,cozaz001,duvaa001,hamib001,winkj002,CIN201708070,home
chacj001,,hedga001,myerw001,asuac001,solay001,coled002,pirej001,margm001,renfh001,CIN201708070,away
romas001,,barnt001,vottj001,peraj003,genns001,cozaz001,duvaa001,hamib001,winkj002,CIN201708080,home
perdl002,,hedga001,myerw001,asuac001,solay001,coled002,spanc001,margm001,pirej001,CIN201708080,away
wojca001,,turns002,vottj001,alcaa001,suare001,peraj003,duvaa001,hamib001,kivlp001,CIN201708090,home
woodt004,,hedga001,myerw001,solay001,spanc001,coled002,pirej001,margm001,renfh001,CIN201708090,away
castl003,,barnt001,vottj001,genns001,suare001,cozaz001,duvaa001,kivlp001,winkj002,CIN201708100,home
lamed001,,torrl001,myerw001,asuac001,spanc001,solay001,pirej001,szczm001,renfh001,CIN201708100,away
bailh001,,barnt001,vottj001,genns001,suare001,cozaz001,duvaa001,hamib001,sches001,CIN201708220,home
lackj001,,avila001,rizza001,happi001,bryak001,baezj001,schwk001,jay-j001,heywj001,CIN201708220,away
wojca001,,turns002,vottj001,peraj003,suare001,cozaz001,duvaa001,hamib001,sches001,CIN201708230,home
montm002,,avila001,rizza001,zobrb001,lastt001,baezj001,schwk001,jay-j001,heywj001,CIN201708230,away
romas001,,barnt001,vottj001,genns001,suare001,cozaz001,duvaa001,hamib001,winkj002,CIN201708240,home
arrij001,,river003,rizza001,zobrb001,bryak001,baezj001,schwk001,happi001,heywj001,CIN201708240,away
stepr002,,barnt001,vottj001,genns001,suare001,cozaz001,duvaa001,hamib001,sches001,CIN201708250,home
novai001,,cervf001,bellj005,harrj002,freed001,mercj002,fraza001,marts002,jasoj001,CIN201708250,away
castl003,,barnt001,vottj001,genns001,suare001,peraj003,duvaa001,hamib001,sches001,CIN201708260,home
coleg001,,stewc001,bellj005,harrj002,freed001,mercj002,marts002,mccua001,fraza001,CIN201708260,away
mahlt001,,wallc001,vottj001,peraj003,genns001,cozaz001,duvaa001,hamib001,sches001,CIN201708270,home
tailj001,,diaze005,bellj005,fraza001,harrj002,rodrs002,marts002,mccua001,jasoj001,CIN201708270,away
romas001,,barnt001,vottj001,genns001,suare001,cozaz001,duvaa001,hamib001,sches001,CIN201708290,home
flexc001,,darnt001,smitd008,cabra002,florw001,rosaa003,reyej001,lagaj001,nimmb001,CIN201708290,away
bailh001,,barnt001,vottj001,genns001,suare001,cozaz001,duvaa001,ervip001,sches001,CIN201708300,home
montr004,,plawk001,smitd008,cabra002,florw001,reyej001,reynm003,lagaj001,nimmb001,CIN201708300,away
stepr002,,turns002,vottj001,genns001,suare001,peraj003,kivlp001,hamib001,sches001,CIN201708310,home
degrj001,,darnt001,smitd008,reyej001,cabra002,rosaa003,nimmb001,lagaj001,taijt001,CIN201708310,away
bailh001,,barnt001,vottj001,genns001,suare001,cozaz001,duvaa001,hamib001,sches001,CIN201709040,home
andec001,,pinam001,thame001,walkn001,shawt001,arcio002,braur002,villj001,santd002,CIN201709040,away
stepr002,,barnt001,vottj001,genns001,suare001,cozaz001,duvaa001,hamib001,sches001,CIN201709050,home
daviz001,,vogts001,walkn001,sogae001,shawt001,arcio002,braur002,villj001,santd002,CIN201709050,away
castl003,,barnt001,vottj001,peraj003,suare001,cozaz001,duvaa001,hamib001,sches001,CIN201709060,home
garzm001,,vogts001,walkn001,pereh001,shawt001,arcio002,braur002,broxk001,santd002,CIN201709060,away
bailh001,,barnt001,vottj001,peraj003,suare001,cozaz001,duvaa001,sches001,winkj002,CIN201709150,home
kuhlc001,,diaze005,bellj005,fraza001,freed001,morom001,luplj001,mccua001,polag001,CIN201709150,away
romas001,,barnt001,vottj001,genns001,suare001,cozaz001,duvaa001,sches001,winkj002,CIN201709160,home
novai001,,diaze005,bellj005,fraza001,freed001,mercj002,luplj001,mccua001,polag001,CIN201709160,away
stepr002,,barnt001,vottj001,genns001,suare001,vincz001,duvaa001,sches001,winkj002,CIN201709170,home
coleg001,,stewc001,bellj005,rodrs002,freed001,mercj002,luplj001,mccua001,jasoj001,CIN201709170,away
stepj002,,turns002,vottj001,genns001,kivlp001,cozaz001,duvaa001,sches001,winkj002,CIN201709190,home
flahj002,,moliy001,martj008,wongk001,gyorj001,dejop001,phamt001,fowld001,piscs001,CIN201709190,away
davir004,,barnt001,vottj001,genns001,kivlp001,cozaz001,duvaa001,peraj003,winkj002,CIN201709200,home
weavl001,,moliy001,carpm002,wongk001,gyorj001,dejop001,phamt001,fowld001,piscs001,CIN201709200,away
bailh001,,barnt001,vottj001,genns001,kivlp001,cozaz001,winkj002,ervip001,sches001,CIN201709210,home
martc006,,moliy001,martj008,wongk001,carpm002,dejop001,phamt001,fowld001,gricr001,CIN201709210,away
romas001,,barnt001,vottj001,genns001,suare001,cozaz001,duvaa001,hamib001,sches001,CIN201709220,home
porcr001,,vazqc001,morem001,pedrd001,dever001,bogax001,benia002,bradj001,bettm001,CIN201709220,away
stepr002,,barnt001,vottj001,genns001,suare001,cozaz001,duvaa001,ervip001,sches001,CIN201709230,home
rodre004,,vazqc001,morem001,holtb002,dever001,bogax001,benia002,bradj001,younc004,CIN201709230,away
freek001,,garnd001,reynm001,lemad001,arenn001,stort001,cards001,blacc001,gonzc001,COL201704070,home
ryu-h001,,grany001,vanss001,forsl001,turnj001,herne001,gutif001,pedej001,puigy001,COL201704070,away
grayj003,,garnd001,reynm001,lemad001,arenn001,stort001,parrg001,blacc001,cards001,COL201704080,home
kersc001,,grany001,gonza003,utlec001,turnj001,seagc001,tolea001,pedej001,puigy001,COL201704080,away
andet002,,woltt001,reynm001,amara001,arenn001,stort001,parrg001,blacc001,gonzc001,COL201704090,home
maedk001,,barna001,gonza003,forsl001,turnj001,seagc001,gutif001,herne001,puigy001,COL201704090,away
chatt001,,woltt001,reynm001,lemad001,arenn001,stort001,parrg001,blacc001,gonzc001,COL201704100,home
cosaj001,,torrl001,myerw001,solay001,schir001,aybae001,jankt001,margm001,renfh001,COL201704100,away
senza001,,woltt001,reynm001,lemad001,arenn001,adamc001,parrg001,blacc001,gonzc001,COL201704110,home
weavj003,,hedga001,myerw001,solay001,schir001,aybae001,jankt001,margm001,renfh001,COL201704110,away
freek001,,garnd001,parrg001,lemad001,arenn001,stort001,amara001,blacc001,gonzc001,COL201704120,home
lee-z001,,hedga001,myerw001,solay001,schir001,aybae001,blasj001,margm001,renfh001,COL201704120,away
chatt001,,woltt001,reynm001,lemad001,arenn001,stort001,parrg001,blacc001,gonzc001,COL201704210,home
cuetj001,,poseb001,beltb001,panij002,nunee002,crawb001,marrc001,spand001,pench001,COL201704210,away
senza001,,garnd001,reynm001,lemad001,arenn001,stort001,cards001,blacc001,gonzc001,COL201704220,home
moorm003,,poseb001,beltb001,panij002,nunee002,crawb001,marrc001,spand001,herng001,COL201704220,away
freek001,,woltt001,reynm001,lemad001,arenn001,stort001,parrg001,blacc001,gonzc001,COL201704230,home
samaj001,,hundn001,poseb001,panij002,nunee002,crawb001,beltb001,herng001,pench001,COL201704230,away
andet002,,woltt001,reynm001,lemad001,arenn001,stort001,parrg001,blacc001,gonzc001,COL201704240,home
turnj002,,lobaj001,zimmr001,murpd006,renda001,turnt001,wertj001,taylm002,eatoa002,COL201704240,away
marqg001,,woltt001,reynm001,lemad001,arenn001,stort001,parrg001,blacc001,gonzc001,COL201704250,home
rossj002,,wietm001,zimmr001,murpd006,renda001,turnt001,wertj001,eatoa002,harpb003,COL201704250,away
chatt001,,woltt001,reynm001,lemad001,arenn001,stort001,parrg001,blacc001,gonzc001,COL201704260,home
roart001,,lobaj001,zimmr001,murpd006,renda001,turnt001,wertj001,eatoa002,harpb003,COL201704260,away
senza001,,garnd001,reynm001,lemad001,arenn001,stort001,valap001,blacc001,parrg001,COL201704270,home
gonzg003,,wietm001,linda001,murpd006,difow001,turnt001,wertj001,eatoa002,harpb003,COL201704270,away
marqg001,,garnd001,reynm001,lemad001,arenn001,stort001,desmi001,blacc001,parrg001,COL201705050,home
greiz001,,mathj001,goldp001,drurb001,lambj001,owinc001,tomay001,polla001,perad001,COL201705050,away
andet002,,hanir001,reynm001,lemad001,arenn001,stort001,desmi001,blacc001,parrg001,COL201705060,home
corbp001,,iannc001,goldp001,drurb001,lambj001,ahmen001,tomay001,polla001,blang001,COL201705060,away
chatt001,,garnd001,reynm001,lemad001,valap001,stort001,desmi001,blacc001,gonzc001,COL201705070,home
walkt004,,herrc001,goldp001,owinc001,lambj001,ahmen001,descd001,blang001,perad001,COL201705070,away
senza001,,hanir001,reynm001,lemad001,arenn001,stort001,desmi001,blacc001,gonzc001,COL201705091,home
