game_id,var,value
TOR201706280,temp,70
TOR201706280,winddir,tocf
TOR201706280,windspeed,13
TOR201706280,fieldcond,unknown
TOR201706280,precip,unknown
TOR201706280,sky,unknown
TOR201706280,timeofgame,147
TOR201706280,attendance,38847
TOR201706280,wp,strom001
TOR201706280,lp,milew001
TOR201706280,save,
TOR201706280,hometeam_score,4
TOR201706280,awayteam_score,0
TOR201706290,visteam,BAL
TOR201706290,hometeam,TOR
TOR201706290,site,TOR02
TOR201706290,date,2017/06/29
TOR201706290,number,0
TOR201706290,starttime,7:07PM
TOR201706290,daynight,night
TOR201706290,usedh,true
TOR201706290,umphome,whitc901
TOR201706290,ump1b,barrt901
TOR201706290,ump2b,herna901
TOR201706290,ump3b,wolcq901
TOR201706290,howscored,park
TOR201706290,pitches,pitches
TOR201706290,oscorer,moreh701
TOR201706290,temp,68
TOR201706290,winddir,unknown
TOR201706290,windspeed,0
TOR201706290,fieldcond,dry
TOR201706290,precip,none
TOR201706290,sky,dome
TOR201706290,timeofgame,140
TOR201706290,attendance,37291
TOR201706290,wp,jimeu001
TOR201706290,lp,happj001
TOR201706290,save,bracb001
TOR201706290,hometeam_score,0
TOR201706290,awayteam_score,2
TOR201706300,visteam,BOS
TOR201706300,hometeam,TOR
TOR201706300,site,TOR02
TOR201706300,date,2017/06/30
TOR201706300,number,0
TOR201706300,starttime,7:07PM
TOR201706300,daynight,night
TOR201706300,usedh,true
TOR201706300,umphome,hobep901
TOR201706300,ump1b,davig901
TOR201706300,ump2b,randt901
TOR201706300,ump3b,drakr901
TOR201706300,howscored,park
TOR201706300,pitches,pitches
TOR201706300,oscorer,lajor701
TOR201706300,temp,71
TOR201706300,winddir,torf
TOR201706300,windspeed,12
TOR201706300,fieldcond,unknown
TOR201706300,precip,unknown
TOR201706300,sky,cloudy
TOR201706300,timeofgame,284
TOR201706300,attendance,41357
TOR201706300,wp,boyeb001
TOR201706300,lp,loupa001
TOR201706300,save,kimbc001
TOR201706300,hometeam_score,4
TOR201706300,awayteam_score,7
TOR201707010,visteam,BOS
TOR201707010,hometeam,TOR
TOR201707010,site,TOR02
TOR201707010,date,2017/07/01
TOR201707010,number,0
TOR201707010,starttime,1:21PM
TOR201707010,daynight,day
TOR201707010,usedh,true
TOR201707010,umphome,davig901
TOR201707010,ump1b,randt901
TOR201707010,ump2b,drakr901
TOR201707010,ump3b,hobep901
TOR201707010,howscored,park
TOR201707010,pitches,pitches
TOR201707010,oscorer,lajor701
TOR201707010,temp,66
TOR201707010,winddir,torf
TOR201707010,windspeed,13
TOR201707010,fieldcond,unknown
TOR201707010,precip,unknown
TOR201707010,sky,cloudy
TOR201707010,timeofgame,174
TOR201707010,attendance,46672
TOR201707010,wp,salec001
TOR201707010,lp,lirif001
TOR201707010,save,
TOR201707010,hometeam_score,0
TOR201707010,awayteam_score,7
TOR201707020,visteam,BOS
TOR201707020,hometeam,TOR
TOR201707020,site,TOR02
TOR201707020,date,2017/07/02
TOR201707020,number,0
TOR201707020,starttime,1:08PM
TOR201707020,daynight,day
TOR201707020,usedh,true
TOR201707020,umphome,randt901
TOR201707020,ump1b,drakr901
TOR201707020,ump2b,hobep901
TOR201707020,ump3b,davig901
TOR201707020,howscored,park
TOR201707020,pitches,pitches
TOR201707020,oscorer,lajor701
TOR201707020,temp,79
TOR201707020,winddir,fromrf
TOR201707020,windspeed,10
TOR201707020,fieldcond,unknown
TOR201707020,precip,unknown
TOR201707020,sky,sunny
TOR201707020,timeofgame,214
TOR201707020,attendance,46696
TOR201707020,wp,pomed001
TOR201707020,lp,biagj001
TOR201707020,save,abadf001
TOR201707020,hometeam_score,1
TOR201707020,awayteam_score,15
TOR201707060,visteam,HOU
TOR201707060,hometeam,TOR
TOR201707060,site,TOR02
TOR201707060,date,2017/07/06
TOR201707060,number,0
TOR201707060,starttime,7:08PM
TOR201707060,daynight,night
TOR201707060,usedh,true
TOR201707060,umphome,libkj901
TOR201707060,ump1b,demud901
TOR201707060,ump2b,nauep901
TOR201707060,ump3b,torrc901
TOR201707060,howscored,park
TOR201707060,pitches,pitches
TOR201707060,oscorer,moreh701
TOR201707060,temp,82
TOR201707060,winddir,tocf
TOR201707060,windspeed,12
TOR201707060,fieldcond,unknown
TOR201707060,precip,unknown
TOR201707060,sky,sunny
TOR201707060,timeofgame,198
TOR201707060,attendance,40949
TOR201707060,wp,lirif001
TOR201707060,lp,mccul002
TOR201707060,save,osunr001
TOR201707060,hometeam_score,7
TOR201707060,awayteam_score,4
TOR201707070,visteam,HOU
TOR201707070,hometeam,TOR
TOR201707070,site,TOR02
TOR201707070,date,2017/07/07
TOR201707070,number,0
TOR201707070,starttime,7:08PM
TOR201707070,daynight,night
TOR201707070,usedh,true
TOR201707070,umphome,demud901
TOR201707070,ump1b,nauep901
TOR201707070,ump2b,torrc901
TOR201707070,ump3b,libkj901
TOR201707070,howscored,park
TOR201707070,pitches,pitches
TOR201707070,oscorer,moreh701
TOR201707070,temp,68
TOR201707070,winddir,unknown
TOR201707070,windspeed,0
TOR201707070,fieldcond,dry
TOR201707070,precip,none
TOR201707070,sky,dome
TOR201707070,timeofgame,180
TOR201707070,attendance,37332
TOR201707070,wp,mortc002
TOR201707070,lp,sanca006
TOR201707070,save,
TOR201707070,hometeam_score,1
TOR201707070,awayteam_score,12
TOR201707080,visteam,HOU
TOR201707080,hometeam,TOR
TOR201707080,site,TOR02
TOR201707080,date,2017/07/08
TOR201707080,number,0
TOR201707080,starttime,1:09PM
TOR201707080,daynight,day
TOR201707080,usedh,true
TOR201707080,umphome,nauep901
TOR201707080,ump1b,torrc901
TOR201707080,ump2b,libkj901
TOR201707080,ump3b,demud901
TOR201707080,howscored,park
TOR201707080,pitches,pitches
TOR201707080,oscorer,moreh701
TOR201707080,temp,72
TOR201707080,winddir,fromlf
TOR201707080,windspeed,14
TOR201707080,fieldcond,unknown
TOR201707080,precip,unknown
TOR201707080,sky,sunny
TOR201707080,timeofgame,164
TOR201707080,attendance,46659
TOR201707080,wp,strom001
TOR201707080,lp,fierm001
TOR201707080,save,
TOR201707080,hometeam_score,7
TOR201707080,awayteam_score,1
TOR201707090,visteam,HOU
TOR201707090,hometeam,TOR
TOR201707090,site,TOR02
TOR201707090,date,2017/07/09
TOR201707090,number,0
TOR201707090,starttime,1:08PM
TOR201707090,daynight,day
TOR201707090,usedh,true
TOR201707090,umphome,torrc901
TOR201707090,ump1b,libkj901
TOR201707090,ump2b,demud901
TOR201707090,ump3b,nauep901
TOR201707090,howscored,park
TOR201707090,pitches,pitches
TOR201707090,oscorer,moreh701
TOR201707090,temp,73
TOR201707090,winddir,torf
TOR201707090,windspeed,11
TOR201707090,fieldcond,unknown
TOR201707090,precip,unknown
TOR201707090,sky,unknown
TOR201707090,timeofgame,204
TOR201707090,attendance,46622
TOR201707090,wp,peacb001
TOR201707090,lp,happj001
TOR201707090,save,
TOR201707090,hometeam_score,0
TOR201707090,awayteam_score,19
TOR201707240,visteam,OAK
TOR201707240,hometeam,TOR
TOR201707240,site,TOR02
TOR201707240,date,2017/07/24
TOR201707240,number,0
TOR201707240,starttime,7:07PM
TOR201707240,daynight,night
TOR201707240,usedh,true
TOR201707240,umphome,kellj901
TOR201707240,ump1b,timmt901
TOR201707240,ump2b,hoyej901
TOR201707240,ump3b,littw901
TOR201707240,howscored,park
TOR201707240,pitches,pitches
TOR201707240,oscorer,pellm701
TOR201707240,temp,67
TOR201707240,winddir,fromlf
TOR201707240,windspeed,11
TOR201707240,fieldcond,unknown
TOR201707240,precip,unknown
TOR201707240,sky,unknown
TOR201707240,timeofgame,157
TOR201707240,attendance,39613
TOR201707240,wp,lirif001
TOR201707240,lp,smitc002
TOR201707240,save,osunr001
TOR201707240,hometeam_score,4
TOR201707240,awayteam_score,2
TOR201707250,visteam,OAK
TOR201707250,hometeam,TOR
TOR201707250,site,TOR02
TOR201707250,date,2017/07/25
TOR201707250,number,0
TOR201707250,starttime,7:08PM
TOR201707250,daynight,night
TOR201707250,usedh,true
TOR201707250,umphome,timmt901
TOR201707250,ump1b,hoyej901
TOR201707250,ump2b,littw901
TOR201707250,ump3b,kellj901
TOR201707250,howscored,park
TOR201707250,pitches,pitches
TOR201707250,oscorer,pellm701
TOR201707250,temp,70
TOR201707250,winddir,tocf
TOR201707250,windspeed,7
TOR201707250,fieldcond,unknown
TOR201707250,precip,unknown
TOR201707250,sky,sunny
TOR201707250,timeofgame,175
TOR201707250,attendance,40624
TOR201707250,wp,valdc003
TOR201707250,lp,grays001
TOR201707250,save,osunr001
TOR201707250,hometeam_score,4
TOR201707250,awayteam_score,1
TOR201707260,visteam,OAK
TOR201707260,hometeam,TOR
TOR201707260,site,TOR02
TOR201707260,date,2017/07/26
TOR201707260,number,0
TOR201707260,starttime,7:08PM
TOR201707260,daynight,night
TOR201707260,usedh,true
TOR201707260,umphome,hoyej901
TOR201707260,ump1b,littw901
TOR201707260,ump2b,kellj901
TOR201707260,ump3b,timmt901
TOR201707260,howscored,park
TOR201707260,pitches,pitches
TOR201707260,oscorer,pellm701
TOR201707260,temp,68
TOR201707260,winddir,unknown
TOR201707260,windspeed,0
TOR201707260,fieldcond,dry
TOR201707260,precip,none
TOR201707260,sky,dome
TOR201707260,timeofgame,171
TOR201707260,attendance,41984
TOR201707260,wp,biagj001
TOR201707260,lp,garcj002
TOR201707260,save,
TOR201707260,hometeam_score,0
TOR201707260,awayteam_score,2
TOR201707270,visteam,OAK
TOR201707270,hometeam,TOR
TOR201707270,site,TOR02
TOR201707270,date,2017/07/27
TOR201707270,number,0
TOR201707270,starttime,12:38PM
TOR201707270,daynight,day
TOR201707270,usedh,true
TOR201707270,umphome,littw901
TOR201707270,ump1b,kellj901
TOR201707270,ump2b,timmt901
TOR201707270,ump3b,hoyej901
TOR201707270,howscored,park
TOR201707270,pitches,pitches
TOR201707270,oscorer,pellm701
TOR201707270,temp,67
TOR201707270,winddir,fromrf
TOR201707270,windspeed,9
TOR201707270,fieldcond,unknown
TOR201707270,precip,unknown
TOR201707270,sky,unknown
TOR201707270,timeofgame,208
TOR201707270,attendance,47484
TOR201707270,wp,osunr001
TOR201707270,lp,hendl001
TOR201707270,save,
TOR201707270,hometeam_score,4
TOR201707270,awayteam_score,4
TOR201707280,visteam,ANA
TOR201707280,hometeam,TOR
TOR201707280,site,TOR02
TOR201707280,date,2017/07/28
TOR201707280,number,0
TOR201707280,starttime,7:08PM
TOR201707280,daynight,night
TOR201707280,usedh,true
TOR201707280,umphome,herna901
TOR201707280,ump1b,tumpj901
TOR201707280,ump2b,barbs901
TOR201707280,ump3b,barrt901
TOR201707280,howscored,park
TOR201707280,pitches,pitches
TOR201707280,oscorer,pellm701
TOR201707280,temp,71
TOR201707280,winddir,fromrf
TOR201707280,windspeed,6
TOR201707280,fieldcond,unknown
TOR201707280,precip,unknown
TOR201707280,sky,sunny
TOR201707280,timeofgame,167
TOR201707280,attendance,39828
TOR201707280,wp,bridp001
TOR201707280,lp,happj001
TOR201707280,save,
TOR201707280,hometeam_score,1
TOR201707280,awayteam_score,7
TOR201707290,visteam,ANA
TOR201707290,hometeam,TOR
TOR201707290,site,TOR02
TOR201707290,date,2017/07/29
TOR201707290,number,0
TOR201707290,starttime,1:08PM
TOR201707290,daynight,day
TOR201707290,usedh,true
TOR201707290,umphome,tumpj901
TOR201707290,ump1b,barbs901
TOR201707290,ump2b,barrt901
TOR201707290,ump3b,herna901
TOR201707290,howscored,park
TOR201707290,pitches,pitches
TOR201707290,oscorer,moreh701
TOR201707290,temp,79
TOR201707290,winddir,fromrf
TOR201707290,windspeed,7
TOR201707290,fieldcond,unknown
TOR201707290,precip,unknown
TOR201707290,sky,cloudy
TOR201707290,timeofgame,172
TOR201707290,attendance,46502
TOR201707290,wp,scrit001
TOR201707290,lp,osunr001
TOR201707290,save,norrb001
TOR201707290,hometeam_score,5
TOR201707290,awayteam_score,6
TOR201707300,visteam,ANA
TOR201707300,hometeam,TOR
TOR201707300,site,TOR02
TOR201707300,date,2017/07/30
TOR201707300,number,0
TOR201707300,starttime,1:08PM
TOR201707300,daynight,day
TOR201707300,usedh,true
TOR201707300,umphome,barbs901
TOR201707300,ump1b,barrt901
TOR201707300,ump2b,herna901
TOR201707300,ump3b,tumpj901
TOR201707300,howscored,park
TOR201707300,pitches,pitches
TOR201707300,oscorer,moreh701
TOR201707300,temp,82
TOR201707300,winddir,tocf
TOR201707300,windspeed,12
TOR201707300,fieldcond,unknown
TOR201707300,precip,unknown
TOR201707300,sky,sunny
TOR201707300,timeofgame,218
TOR201707300,attendance,46852
TOR201707300,wp,dermm001
TOR201707300,lp,norrb001
TOR201707300,save,
TOR201707300,hometeam_score,4
TOR201707300,awayteam_score,10
TOR201708080,visteam,NYA
TOR201708080,hometeam,TOR
TOR201708080,site,TOR02
TOR201708080,date,2017/08/08
TOR201708080,number,0
TOR201708080,starttime,7:08PM
TOR201708080,daynight,night
TOR201708080,usedh,true
TOR201708080,umphome,conrc901
TOR201708080,ump1b,carlm901
TOR201708080,ump2b,mealj901
TOR201708080,ump3b,guccc901
TOR201708080,howscored,park
TOR201708080,pitches,pitches
TOR201708080,oscorer,lajor701
TOR201708080,temp,73
TOR201708080,winddir,torf
TOR201708080,windspeed,10
TOR201708080,fieldcond,unknown
TOR201708080,precip,unknown
TOR201708080,sky,cloudy
TOR201708080,timeofgame,170
TOR201708080,attendance,41596
TOR201708080,wp,happj001
TOR201708080,lp,sabac001
TOR201708080,save,osunr001
TOR201708080,hometeam_score,4
TOR201708080,awayteam_score,2
TOR201708090,visteam,NYA
TOR201708090,hometeam,TOR
TOR201708090,site,TOR02
TOR201708090,date,2017/08/09
TOR201708090,number,0
TOR201708090,starttime,7:07PM
TOR201708090,daynight,night
TOR201708090,usedh,true
TOR201708090,umphome,carlm901
TOR201708090,ump1b,mealj901
TOR201708090,ump2b,guccc901
TOR201708090,ump3b,conrc901
TOR201708090,howscored,park
TOR201708090,pitches,pitches
TOR201708090,oscorer,pellm701
TOR201708090,temp,81
TOR201708090,winddir,tolf
TOR201708090,windspeed,10
TOR201708090,fieldcond,unknown
TOR201708090,precip,unknown
TOR201708090,sky,unknown
TOR201708090,timeofgame,224
TOR201708090,attendance,39554
TOR201708090,wp,greec003
TOR201708090,lp,tepen001
TOR201708090,save,
TOR201708090,hometeam_score,5
TOR201708090,awayteam_score,11
TOR201708100,visteam,NYA
TOR201708100,hometeam,TOR
TOR201708100,site,TOR02
TOR201708100,date,2017/08/10
TOR201708100,number,0
TOR201708100,starttime,7:09PM
TOR201708100,daynight,night
TOR201708100,usedh,true
TOR201708100,umphome,mealj901
TOR201708100,ump1b,guccc901
TOR201708100,ump2b,conrc901
TOR201708100,ump3b,carlm901
TOR201708100,howscored,park
TOR201708100,pitches,pitches
TOR201708100,oscorer,lajor701
TOR201708100,temp,70
TOR201708100,winddir,rtol
TOR201708100,windspeed,9
TOR201708100,fieldcond,unknown
TOR201708100,precip,unknown
TOR201708100,sky,cloudy
TOR201708100,timeofgame,175
TOR201708100,attendance,43212
TOR201708100,wp,estrm001
TOR201708100,lp,grays001
TOR201708100,save,
TOR201708100,hometeam_score,4
TOR201708100,awayteam_score,0
TOR201708110,visteam,PIT
TOR201708110,hometeam,TOR
TOR201708110,site,TOR02
TOR201708110,date,2017/08/11
TOR201708110,number,0
TOR201708110,starttime,7:08PM
TOR201708110,daynight,night
TOR201708110,usedh,true
TOR201708110,umphome,everm901
TOR201708110,ump1b,bakej902
TOR201708110,ump2b,drecb901
TOR201708110,ump3b,whitc901
TOR201708110,howscored,park
TOR201708110,pitches,pitches
TOR201708110,oscorer,moreh701
TOR201708110,temp,68
TOR201708110,winddir,unknown
TOR201708110,windspeed,0
TOR201708110,fieldcond,dry
TOR201708110,precip,none
TOR201708110,sky,dome
TOR201708110,timeofgame,161
TOR201708110,attendance,35965
TOR201708110,wp,tailj001
TOR201708110,lp,strom001
TOR201708110,save,rivef001
TOR201708110,hometeam_score,2
TOR201708110,awayteam_score,4
TOR201708120,visteam,PIT
TOR201708120,hometeam,TOR
TOR201708120,site,TOR02
TOR201708120,date,2017/08/12
TOR201708120,number,0
TOR201708120,starttime,1:07PM
TOR201708120,daynight,day
TOR201708120,usedh,true
TOR201708120,umphome,bakej902
TOR201708120,ump1b,drecb901
TOR201708120,ump2b,whitc901
TOR201708120,ump3b,everm901
TOR201708120,howscored,park
TOR201708120,pitches,pitches
TOR201708120,oscorer,moreh701
TOR201708120,temp,68
TOR201708120,winddir,unknown
TOR201708120,windspeed,0
TOR201708120,fieldcond,dry
TOR201708120,precip,none
TOR201708120,sky,dome
TOR201708120,timeofgame,170
TOR201708120,attendance,46179
TOR201708120,wp,rowlc001
TOR201708120,lp,willt002
TOR201708120,save,
TOR201708120,hometeam_score,7
TOR201708120,awayteam_score,1
TOR201708130,visteam,PIT
TOR201708130,hometeam,TOR
TOR201708130,site,TOR02
TOR201708130,date,2017/08/13
TOR201708130,number,0
TOR201708130,starttime,1:07PM
TOR201708130,daynight,day
TOR201708130,usedh,true
TOR201708130,umphome,drecb901
TOR201708130,ump1b,whitc901
TOR201708130,ump2b,everm901
TOR201708130,ump3b,bakej902
TOR201708130,howscored,park
TOR201708130,pitches,pitches
TOR201708130,oscorer,moreh701
TOR201708130,temp,71
TOR201708130,winddir,tocf
TOR201708130,windspeed,12
TOR201708130,fieldcond,unknown
TOR201708130,precip,unknown
TOR201708130,sky,sunny
TOR201708130,timeofgame,171
TOR201708130,attendance,43618
TOR201708130,wp,happj001
TOR201708130,lp,kuhlc001
TOR201708130,save,
TOR201708130,hometeam_score,7
TOR201708130,awayteam_score,1
TOR201708140,visteam,TBA
TOR201708140,hometeam,TOR
TOR201708140,site,TOR02
TOR201708140,date,2017/08/14
TOR201708140,number,0
TOR201708140,starttime,7:08PM
TOR201708140,daynight,night
TOR201708140,usedh,true
TOR201708140,umphome,iassd901
TOR201708140,ump1b,gibsh902
TOR201708140,ump2b,barkl901
TOR201708140,ump3b,coope901
TOR201708140,howscored,park
TOR201708140,pitches,pitches
TOR201708140,oscorer,lajor701
TOR201708140,temp,71
TOR201708140,winddir,rtol
TOR201708140,windspeed,9
TOR201708140,fieldcond,unknown
TOR201708140,precip,unknown
TOR201708140,sky,sunny
TOR201708140,timeofgame,174
TOR201708140,attendance,32151
TOR201708140,wp,tepen001
TOR201708140,lp,odorj001
TOR201708140,save,osunr001
TOR201708140,hometeam_score,2
TOR201708140,awayteam_score,1
TOR201708150,visteam,TBA
TOR201708150,hometeam,TOR
TOR201708150,site,TOR02
TOR201708150,date,2017/08/15
TOR201708150,number,0
TOR201708150,starttime,7:08PM
TOR201708150,daynight,night
TOR201708150,usedh,true
TOR201708150,umphome,gibsh902
TOR201708150,ump1b,barkl901
TOR201708150,ump2b,coope901
TOR201708150,ump3b,iassd901
TOR201708150,howscored,park
TOR201708150,pitches,pitches
TOR201708150,oscorer,pellm701
TOR201708150,temp,77
TOR201708150,winddir,fromcf
TOR201708150,windspeed,6
TOR201708150,fieldcond,unknown
TOR201708150,precip,unknown
TOR201708150,sky,cloudy
TOR201708150,timeofgame,193
TOR201708150,attendance,33718
TOR201708150,wp,snelb001
TOR201708150,lp,estrm001
TOR201708150,save,coloa001
TOR201708150,hometeam_score,4
TOR201708150,awayteam_score,6
TOR201708160,visteam,TBA
TOR201708160,hometeam,TOR
TOR201708160,site,TOR02
TOR201708160,date,2017/08/16
TOR201708160,number,0
TOR201708160,starttime,7:08PM
TOR201708160,daynight,night
TOR201708160,usedh,true
TOR201708160,umphome,barkl901
TOR201708160,ump1b,coope901
TOR201708160,ump2b,iassd901
TOR201708160,ump3b,gibsh902
TOR201708160,howscored,park
TOR201708160,pitches,pitches
TOR201708160,oscorer,pellm701
TOR201708160,temp,72
TOR201708160,winddir,tolf
TOR201708160,windspeed,8
TOR201708160,fieldcond,unknown
TOR201708160,precip,unknown
TOR201708160,sky,sunny
TOR201708160,timeofgame,190
TOR201708160,attendance,36784
TOR201708160,wp,strom001
TOR201708160,lp,farij001
TOR201708160,save,osunr001
TOR201708160,hometeam_score,3
TOR201708160,awayteam_score,2
TOR201708170,visteam,TBA
TOR201708170,hometeam,TOR
TOR201708170,site,TOR02
TOR201708170,date,2017/08/17
TOR201708170,number,0
TOR201708170,starttime,4:07PM
TOR201708170,daynight,day
TOR201708170,usedh,true
TOR201708170,umphome,coope901
TOR201708170,ump1b,iassd901
TOR201708170,ump2b,gibsh902
TOR201708170,ump3b,barkl901
TOR201708170,howscored,park
TOR201708170,pitches,pitches
TOR201708170,oscorer,pellm701
TOR201708170,temp,68
TOR201708170,winddir,unknown
TOR201708170,windspeed,0
TOR201708170,fieldcond,dry
TOR201708170,precip,none
TOR201708170,sky,dome
TOR201708170,timeofgame,181
TOR201708170,attendance,46855
TOR201708170,wp,leond003
TOR201708170,lp,huntt002
TOR201708170,save,osunr001
TOR201708170,hometeam_score,5
TOR201708170,awayteam_score,3
TOR201708250,visteam,MIN
TOR201708250,hometeam,TOR
TOR201708250,site,TOR02
TOR201708250,date,2017/08/25
TOR201708250,number,0
TOR201708250,starttime,7:08PM
TOR201708250,daynight,night
TOR201708250,usedh,true
TOR201708250,umphome,segac901
TOR201708250,ump1b,millb901
TOR201708250,ump2b,ticht901
TOR201708250,ump3b,hamaa901
TOR201708250,howscored,park
TOR201708250,pitches,pitches
TOR201708250,oscorer,lajor701
